country;year;quarter;vessel_length;fishing_tech;gear_type;target_assemblage;mesh_size_range;metier;supra_region;sub_region;eez_indicator;geo_indicator;specon_tech;deep;totseadays;totkwdaysatsea;totgtdaysatsea;totfishdays;totkwfishdays;totgtfishdays;hrsea;kwhrsea;gthrsea;totves;confidential
PSP;2018;5;VL0006;DFN;GTR;NK;40D50;NK;MBS;GSA99;NA;NGI;NK;NA;65;65;2447.55;455.93;2447.55;455.93;113;5563.95;655.45;6;N
PSP;2018;1;VL0612;DFN;GTR;NK;40D50;NK;MBS;GSA99;NA;NGI;NK;NA;38;38;2068.29;184.72;2068.29;184.72;29;1918.35;185.89;3;Y
PSP;2018;6;VL1218;DFN;GTR;NK;40D50;NK;MBS;GSA99;NA;NGI;NK;NA;25;25;1585.395;108.07;1585.395;108.07;8;352.8;46.56;5;N
PSP;2018;1;VL1824;DFN;GTR;NK;40D50;NK;MBS;GSA99;NA;NGI;NK;NA;10;8;183.75;18.2;147;14.56;206;3785.25;374.92;1;Y
PSP;2018;7;VL2440;DFN;GTR;NK;40D50;NK;MBS;GSA99;NA;NGI;NK;NA;3;2;55.125;5.46;36.75;3.64;57;1047.375;103.74;1;Y
PSP;2018;8;VL0006;DFN;GTR;NK;40D50;NK;MBS;GSA99;NA;NGI;NK;NA;13;11;238.875;23.66;202.125;20.02;265;4869.375;482.3;1;Y
PSP;2018;1;VL0612;DFN;GTR;NK;40D50;NK;MBS;GSA99;NA;NGI;NK;NA;17;14;312.375;30.94;257.25;25.48;385;7074.375;700.7;1;Y
PSP;2018;1;VL1218;DFN;GTR;NK;40D50;NK;MBS;GSA99;NA;NGI;NK;NA;22;22;970.2;96.36;970.2;96.36;NK;NK;NK;1;Y
PSP;2018;1;VL1824;DFN;GTR;NK;40D50;NK;MBS;GSA99;NA;NGI;NK;NA;1375;1375;31677.765;4085.45;31677.765;4085.45;521;23394.315;2784.88;72;N
PSP;2019;2;VL2440;DFN;GTR;NK;40D50;NK;MBS;GSA99;NA;NGI;NK;NA;2099;2099;49196.835;6109.85;49196.835;6109.85;971;33825.317;5404.2;108;N
PSP;2019;3;VL0006;DFN;GTR;NK;40D50;NK;MBS;GSA99;NA;NGI;NK;NA;12;12;404.25;30.72;404.25;30.72;NK;NK;NK;7;N
PSP;2019;1;VL0612;DFN;GTR;NK;40D50;NK;MBS;GSA99;NA;NGI;NK;NA;1003;1003;35278.699;3331.22;35278.699;3331.22;580;32108.585;3683.68;128;N
PSP;2019;4;VL1218;DFN;GTR;NK;40D50;NK;MBS;GSA99;NA;NGI;NK;NA;7;7;504.21;51.52;504.21;51.52;49;3529.47;360.64;1;Y
PSP;2019;1;VL1824;DFN;GTR;NK;40D50;NK;MBS;GSA99;NA;NGI;NK;NA;3;3;188.16;23.48;188.16;23.48;15;942.27;121.4;2;Y
PSP;2019;5;VL2440;DFN;GTR;NK;40D50;NK;MBS;GSA99;NA;NGI;NK;NA;1;1;33.075;6.58;33.075;6.58;7;231.525;46.06;1;Y
PSP;2019;1;VL0006;DFN;GTR;NK;40D50;NK;MBS;GSA99;NA;NGI;NK;NA;4;4;132.3;27.64;132.3;27.64;33;1091.475;228.03;1;Y
PSP;2019;6;VL0612;DFN;GTR;NK;40D50;NK;MBS;GSA99;NA;NGI;NK;NA;1;1;77.175;6.48;77.175;6.48;7;540.225;45.36;1;Y
PSP;2019;1;VL1218;DFN;GTR;NK;40D50;NK;MBS;GSA99;NA;NGI;NK;NA;29;29;2044.755;181.61;2044.755;181.61;223;15792.122;1371.05;4;N
PSP;2019;7;VL1824;DFN;GTR;NK;40D50;NK;MBS;GSA99;NA;NGI;NK;NA;1;1;74.235;5.15;74.235;5.15;8;593.88;41.2;1;Y
PSP;2020;8;VL2440;DFN;GTR;NK;40D50;NK;MBS;GSA99;NA;NGI;NK;NA;334;334;7010.511;718.7;7010.511;718.7;36;1556.664;202.59;78;N
PSP;2020;1;VL0006;DFN;GTR;NK;50D100;NK;MBS;GSA99;NA;NGI;NK;NA;925;925;37407.84;2389.23;37407.84;2389.23;NK;NK;NK;133;N
PSP;2020;1;VL0612;DFN;GTR;NK;50D100;NK;MBS;GSA99;NA;NGI;NK;NA;2697;2697;88388.976;8232.15;88388.976;8232.15;390;21719.147;1966.75;219;N
PSP;2020;1;VL1218;DFN;GTR;NK;50D100;NK;MBS;GSA99;NA;NGI;NK;NA;2;2;85.26;6.58;85.26;6.58;NK;NK;NK;1;Y
PSP;2020;1;VL1824;DFN;GTR;NK;50D100;NK;MBS;GSA99;NA;NGI;NK;NA;1;1;74.235;5.15;74.235;5.15;8;593.88;41.2;1;Y
PSP;2020;1;VL2440;DFN;GTR;NK;50D100;NK;MBS;GSA99;NA;NGI;NK;NA;4;4;235.2;16.68;235.2;16.68;47;2763.6;195.99;1;Y
PSP;2020;1;VL0006;DFN;GTR;NK;50D100;NK;MBS;GSA99;NA;NGI;NK;NA;31;31;1586.13;170.57;1586.13;170.57;184;9263.94;1005.44;3;Y
PSP;2020;1;VL0612;DFN;GTR;NK;50D100;NK;MBS;GSA99;NA;NGI;NK;NA;1;1;70.56;5.91;70.56;5.91;4;282.24;23.64;1;Y
PSP;2020;1;VL1218;DFN;GTR;NK;50D100;NK;MBS;GSA99;NA;NGI;NK;NA;1;1;77.175;6.48;77.175;6.48;7;540.225;45.36;1;Y
PSP;2014;1;VL1824;DFN;GTR;NK;50D100;NK;MBS;GSA99;NA;NGI;NK;NA;581;581;15129.328;1669.1;15129.328;1669.1;269;14536.095;1372.05;72;N
PSP;2014;1;VL2440;DFN;GTR;NK;50D100;NK;MBS;GSA99;NA;NGI;NK;NA;26;26;905.52;57.25;905.52;57.25;NK;NK;NK;16;N
PSP;2014;2;VL0006;DFN;GTR;NK;50D100;NK;MBS;GSA99;NA;NGI;NK;NA;346;346;13211.03;1250.16;13211.03;1250.16;203;12518.469;1423.82;71;N
PSP;2014;3;VL0612;DFN;GTR;NK;50D100;NK;MBS;GSA99;NA;NGI;NK;NA;1;1;117.6;7.06;117.6;7.06;10;1176;70.6;1;Y
PSP;2014;1;VL1218;DFN;GTR;NK;50D100;NK;MBS;GSA99;NA;NGI;NK;NA;6;6;271.95;44.6;271.95;44.6;36;1668.45;269.17;2;Y
PSP;2014;4;VL1824;DFN;GTR;NK;50D100;NK;MBS;GSA99;NA;NGI;NK;NA;6;6;262.395;36.09;262.395;36.09;39;1673.595;236.28;2;Y
PSP;2014;1;VL2440;DFN;GTR;NK;50D100;NK;MBS;GSA99;NA;NGI;NK;NA;22;22;765.135;151.02;765.135;151.02;129;4454.1;886.39;2;Y
PSP;2014;5;VL0006;DFN;GTR;NK;50D100;NK;MBS;GSA99;NA;NGI;NK;NA;14;14;990.045;105.05;990.045;105.05;74;5688.9;527.52;3;Y
PSP;2015;1;VL0612;DFN;GTR;NK;50D100;NK;MBS;GSA99;NA;NGI;NK;NA;11;11;848.925;71.28;848.925;71.28;77;5942.475;498.96;1;Y
PSP;2015;6;VL1218;DFN;GTR;NK;50D100;NK;MBS;GSA99;NA;NGI;NK;NA;1;1;117.6;7.06;117.6;7.06;11;1293.6;77.66;1;Y
PSP;2015;1;VL1824;DFN;GTR;NK;50D100;NK;MBS;GSA99;NA;NGI;NK;NA;71;69;3758.569;394.19;3580.699;382.25;782;43432.172;4468.43;7;N
PSP;2015;7;VL2440;DFN;GTR;NK;50D100;NK;MBS;GSA99;NA;NGI;NK;NA;3;3;248.43;17.98;248.43;17.98;25;2157.225;152.5;2;Y
PSP;2015;8;VL0006;DFN;GTR;NK;50D100;NK;MBS;GSA99;NA;NGI;NK;NA;26;25;1473.675;172.38;1440.6;163.44;332;18812.325;2224.04;4;N
PSP;2015;1;VL0612;DFN;GTR;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;2055;2055;47797.013;4609.53;47797.013;4609.53;342;20603.395;1792.98;125;N
PSP;2016;1;VL1218;DFN;GTR;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;2820;2820;110656.822;7334.66;110656.822;7334.66;333;34672.89;2213.38;164;N
PSP;2016;1;VL1824;DFN;GTR;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;6479;6478;213410.646;21170.32;213321.711;21164.35;710;30230.91;4900.13;279;N
PSP;2016;1;VL2440;DFN;GTR;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;6;6;382.2;44.28;382.2;44.28;28;1815.45;212.36;2;Y
PSP;2016;2;VL0006;DFN;GTR;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;1;1;117.6;7.06;117.6;7.06;11;1293.6;77.66;1;Y
PSP;2016;3;VL0612;DFN;GTR;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;8;7;532.14;48.41;443.205;42.44;92;5825.61;543.62;5;N
PSP;2016;1;VL1218;DFN;GTR;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;1;1;58.8;6.46;58.8;6.46;12;705.6;77.52;1;Y
PSP;2017;4;VL1824;DFN;GTR;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;16;16;1464.12;100.16;1464.12;100.16;154;14666.19;981.64;2;Y
PSP;2017;1;VL2440;DFN;GTR;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;5;5;305.025;34.32;305.025;34.32;60;3660.3;411.84;2;Y
PSP;2017;5;VL0006;DFN;GTR;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;1;1;69.825;8.48;69.825;8.48;11;768.075;93.28;1;Y
PSP;2017;1;VL0612;DFN;GTR;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;1;1;29.4;8.01;29.4;8.01;9;264.6;72.09;1;Y
PSP;2017;6;VL1218;DFN;GTR;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;1;1;88.935;5.97;88.935;5.97;19;1689.765;113.43;1;Y
PSP;2017;1;VL1824;DFN;GTR;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;3;3;176.4;19.38;176.4;19.38;36;2116.8;232.56;1;Y
PSP;2017;7;VL2440;DFN;GTR;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;3;2;247.695;20.42;158.76;14.45;43;3594.885;286.83;2;Y
PSP;2018;8;VL0006;DFN;GTR;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;395;395;19250.444;1441.56;19250.444;1441.56;143;16086.21;987.18;51;N
PSP;2018;1;VL0612;DFN;GTR;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;4;4;183.75;12.58;NK;12.58;37;1708.875;114.84;2;Y
PSP;2018;1;VL1218;DFN;GTR;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;1;1;38.955;2.16;NK;2.16;22;857.01;47.52;1;Y
PSP;2018;1;VL1824;DFN;GTR;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;67;67;1300.95;125.95;NK;125.95;NK;NK;NK;3;Y
PSP;2018;2;VL2440;DFN;GTR;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;3;3;172.725;15.94;NK;15.94;38;1905.12;192.44;3;Y
PSP;2018;3;VL0006;DFN;GTR;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;3;3;125.685;6.31;NK;6.31;27;1146.6;56.2;3;Y
PSP;2018;1;VL0612;DFN;GTR;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;77;77;1363.425;127.7;1363.425;127.7;NK;NK;NK;3;Y
PSP;2018;4;VL1218;DFN;GTR;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;177;177;5673.59;388.91;5673.59;388.91;NK;NK;NK;40;N
PSP;2018;1;VL1824;DFN;GTR;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;1;1;24.99;2.68;24.99;2.68;NK;NK;NK;1;Y
PSP;2019;5;VL2440;DFN;GTR;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;4;4;154.35;14.42;154.35;14.42;38;1455.3;139.21;3;Y
PSP;2019;1;VL0006;DFN;GTR;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;2;2;44.1;6.83;44.1;6.83;8;176.4;27.32;2;Y
PSP;2019;6;VL0612;DFN;GTR;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;1;1;72.03;6.81;72.03;6.81;15;1080.45;102.15;1;Y
PSP;2019;1;VL1218;DFN;GTR;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;1;1;18.375;3.1;18.375;3.1;10;183.75;31;1;Y
PSP;2019;7;VL1824;DFN;GTR;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;2;2;114.66;9.81;114.66;9.81;17;1014.3;86.4;2;Y
PSP;2019;8;VL2440;DFN;GTR;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;2;2;77.175;8.93;77.175;8.93;24;926.1;107.16;2;Y
PSP;2019;1;VL0006;DFN;GTR;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;8;8;229.32;29.24;229.32;29.24;78;2346.855;287.29;8;N
PSP;2019;1;VL0612;DFN;GTR;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;4;4;176.4;57.88;176.4;57.88;62;2734.2;897.14;1;Y
PSP;2019;1;VL1218;DFN;GTR;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;2;2;57.33;7.34;57.33;7.34;NK;NK;NK;2;Y
PSP;2019;1;VL1824;DFN;GTR;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;257;257;7848.264;756.09;7848.264;756.09;102;7871.85;660.96;17;N
PSP;2020;2;VL2440;DFN;GTR;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;441;441;15877.227;1142.04;15877.227;1142.04;8;523.32;43.68;113;N
PSP;2020;3;VL0006;DFN;GTR;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;1594;1594;53994.195;5028.84;53994.195;5028.84;869;52015.311;6103.56;188;N
PSP;2020;1;VL0612;DFN;GTR;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;42;42;1484.34;174.92;1484.34;174.92;398;13407.347;1696.44;13;N
PSP;2020;4;VL1218;DFN;GTR;NK;NK;NK;MBS;GSA99;EU;NGI;NK;NA;1;1;32.34;2.67;32.34;2.67;5;161.7;13.35;1;Y
PSP;2020;1;VL1824;DFN;GTR;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;32;32;1805.16;174.4;1805.16;174.4;273;15393.84;1510.38;4;N
PSP;2020;5;VL2440;DFN;GTR;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;6;6;395.43;53.85;395.43;53.85;80;4990.65;771.5;3;Y
PSP;2020;1;VL0006;DFN;GTR;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;1;1;74.235;5.15;74.235;5.15;8;593.88;41.2;1;Y
PSP;2020;6;VL0612;DFN;GTR;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;6;5;445.41;30.9;371.175;25.75;71;5270.685;365.65;1;Y
PSP;2020;1;VL1218;DFN;GTR;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;1;1;74.235;5.15;74.235;5.15;13;965.055;66.95;1;Y
PSP;2014;7;VL1824;DFN;GTR;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;1;1;74.235;5.15;74.235;5.15;8;593.88;41.2;1;Y
PSP;2014;8;VL2440;DFN;GTR;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;2;2;58.8;12.04;58.8;12.04;14;411.6;84.28;1;Y
PSP;2014;1;VL0006;DFN;GTR;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;10;10;624.75;71.6;624.75;71.6;40;2499;286.4;1;Y
PSP;2014;1;VL0612;DFN;GTR;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;11;11;651.21;62.83;651.21;62.83;80;4737.81;420.67;5;N
PSP;2014;1;VL1218;DFN;GTR;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;16;16;446.88;38.02;446.88;38.02;NK;NK;NK;4;N
PSP;2014;1;VL1824;DFN;GTR;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;116;116;3712.485;283.07;3712.485;283.07;NK;NK;NK;4;N
PSP;2014;1;VL2440;DFN;GTR;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;157;157;5634.51;533.67;5634.51;533.67;392;23548.665;2253.17;25;N
PSP;2014;2;VL0006;DFN;GTR;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;1601;1601;63714.114;4684.65;63714.114;4684.65;149;12176.01;926.24;108;N
PSP;2015;3;VL0612;DFN;GTR;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;964;964;31555.093;3159.13;31555.093;3159.13;241;12387.69;1647.79;104;N
PSP;2015;1;VL1218;DFN;GTR;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;56;56;2469.6;198.24;2469.6;198.24;NK;NK;NK;1;Y
PSP;2015;4;VL1824;DFN;GTR;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;19;19;1759.59;131.67;1759.59;131.67;83;7686.63;575.19;1;Y
PSP;2015;1;VL2440;DFN;GTR;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;70;70;4257.561;427.86;4257.561;427.86;462;27873.552;2884.46;3;Y
PSP;2015;5;VL0006;DFN;GTR;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;6;6;222.705;16.14;222.705;16.14;NK;NK;NK;4;N
PSP;2015;1;VL0612;DFN;GTR;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;558;558;21911.82;2256.79;21911.82;2256.79;953;57149.337;6284.49;25;N
PSP;2016;6;VL1218;DFN;GTR;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;4;4;255.78;17.52;255.78;17.52;NK;NK;NK;1;Y
PSP;2016;1;VL1824;DFN;GTR;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;5;5;319.725;21.9;319.725;21.9;NK;NK;NK;1;Y
PSP;2016;7;VL2440;DFN;GTR;SLP;100D400;GNS_SLP_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;1;1;67.62;7.04;67.62;7.04;9;608.58;63.36;1;Y
PSP;2016;8;VL0006;DFN;GTR;SLP;40D50;GNS_SLP_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;25;21;749.7;247.58;632.1;207.62;407;11995.2;4061.59;2;Y
PSP;2016;1;VL0612;DFN;GTR;SLP;40D50;GNS_SLP_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;8;8;564.48;58.64;564.48;58.64;97;6844.32;711.01;1;Y
PSP;2016;1;VL1218;DFN;GTR;SLP;40D50;GNS_SLP_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;36;34;2180.01;302.84;2091.81;276.72;333;18751.32;3015.73;4;N
PSP;2017;1;VL1824;DFN;GTR;SLP;40D50;GNS_SLP_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;5;5;327.075;27;327.075;27;50;3270.75;270;1;Y
PSP;2017;1;VL2440;DFN;GTR;SLP;40D50;GNS_SLP_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;3;3;206.535;20.06;206.535;20.06;40;2781.24;277.76;2;Y
PSP;2017;1;VL0006;DFN;GTR;SLP;40D50;GNS_SLP_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;75;75;2829.015;340.13;2829.015;340.13;19;1284.78;133.76;4;N
PSP;2017;1;VL0612;DFN;GTR;SLP;40D50;GNS_SLP_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;22;22;1487.64;154.88;1487.64;154.88;199;13456.38;1400.96;1;Y
PSP;2017;1;VL1218;DFN;GTR;SLP;40D50;GNS_SLP_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;74;67;2748.9;654.63;2543.1;584.7;743;23755.2;7140.47;2;Y
PSP;2017;1;VL1824;DFN;GTR;SLP;40D50;GNS_SLP_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;31;31;2187.36;227.23;2187.36;227.23;383;27024.48;2807.39;1;Y
PSP;2017;1;VL2440;DFN;GTR;SLP;40D50;GNS_SLP_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;125;117;7258.86;1178.77;6906.06;1074.29;1420;75530.805;14478.24;4;N
PSP;2018;2;VL0006;DFN;GTR;SLP;40D50;GNS_SLP_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;22;22;1439.13;118.8;1439.13;118.8;215;14064.225;1161;1;Y
PSP;2018;3;VL0612;DFN;GTR;SLP;40D50;GNS_SLP_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;1;1;67.62;7.04;67.62;7.04;9;608.58;63.36;1;Y
PSP;2018;1;VL1218;DFN;GTR;SLP;40D50;GNS_SLP_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;108;108;3071.565;496.26;3071.565;496.26;81;3868.305;712.5;7;N
PSP;2018;4;VL1824;DFN;GTR;SLP;40D50;GNS_SLP_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;90;90;5757.99;414.58;5757.99;414.58;105;7316.19;734.91;4;N
PSP;2018;1;VL2440;DFN;GTR;SLP;40D50;GNS_SLP_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;46;46;2290.26;191.06;2290.26;191.06;9;608.58;63.36;3;Y
PSP;2018;5;VL0006;DFN;GTR;SLP;40D50;GNS_SLP_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;14;14;463.05;156.38;463.05;156.38;89;2943.675;994.13;1;Y
PSP;2018;1;VL0612;DFN;GTR;SLP;40D50;GNS_SLP_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;421;420;30587.76;5063.92;30532.635;5058.2;3291;259259.49;39416.11;32;N
PSP;2018;6;VL1218;DFN;GTR;SLP;40D50;GNS_SLP_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;4;4;232.26;35.09;232.26;35.09;23;1309.035;201.29;3;Y
PSP;2018;1;VL1824;DFN;GTR;SLP;40D50;GNS_SLP_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;58;57;3028.2;415.22;2976.75;408.4;1067;55227.9;7424.39;2;Y
PSP;2019;7;VL2440;DFN;GTR;SLP;40D50;GNS_SLP_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;2;2;64.68;26.28;64.68;26.28;10;323.4;131.4;1;Y
PSP;2019;8;VL0006;DFN;GTR;SLP;40D50;GNS_SLP_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;2;2;139.65;17.98;139.65;17.98;38;2653.35;341.62;1;Y
PSP;2019;1;VL0612;DFN;GTR;SLP;40D50;GNS_SLP_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;36;36;2513.7;323.64;2513.7;323.64;602;42034.65;5411.98;1;Y
PSP;2019;1;VL1218;DFN;GTR;SLP;40D50;GNS_SLP_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;46;46;2681.28;538.22;2681.28;538.22;270;16023;3241.22;9;N
PSP;2019;1;VL1824;DFN;GTR;SLP;40D50;GNS_SLP_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;44;41;3055.395;698.79;2724.645;629.43;437;39052.02;8102.37;6;N
PSP;2019;1;VL2440;DFN;GTR;SLP;40D50;GNS_SLP_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;120;108;10669.995;1499.23;9295.545;1377.89;1278;119300.055;16145.88;11;N
PSP;2019;2;VL0006;DFN;GTR;SLP;40D50;GNS_SLP_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;15;14;1780.905;276.37;1659.63;257.44;224;27018.6;4185.66;3;Y
PSP;2019;3;VL0612;DFN;GTR;SLP;40D50;GNS_SLP_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;1;1;69.825;8.99;69.825;8.99;16;1117.2;143.84;1;Y
PSP;2019;1;VL1218;DFN;GTR;SLP;40D50;GNS_SLP_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;1;1;33.075;11.17;33.075;11.17;6;198.45;67.02;1;Y
PSP;2019;4;VL1824;DFN;GTR;SLP;40D50;GNS_SLP_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;11;10;1334.025;208.23;1212.75;189.3;196;23769.9;3710.28;1;Y
PSP;2020;1;VL2440;DFN;GTR;SLP;40D50;GNS_SLP_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;4;4;258.72;40.68;258.72;40.68;37;2393.16;376.29;1;Y
PSP;2020;5;VL0006;DFN;GTR;SLP;40D50;GNS_SLP_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;2;2;102.9;15;102.9;15;7;360.15;52.5;1;Y
PSP;2020;1;VL0612;DFN;GTR;SLP;40D50;GNS_SLP_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;7;7;664.44;58.73;664.44;58.73;73;7217.7;606.14;3;Y
PSP;2020;6;VL1218;DFN;GTR;SLP;40D50;GNS_SLP_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;19;19;670.32;95.57;670.32;95.57;126;4445.28;633.78;1;Y
PSP;2020;1;VL1824;DFN;GTR;SLP;40D50;GNS_SLP_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;2;2;70.56;10.06;70.56;10.06;15;529.2;75.45;1;Y
PSP;2020;7;VL2440;DFN;GTR;SLP;40D50;GNS_SLP_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;3;3;241.08;24.68;241.08;24.68;28;2232.195;230.07;3;Y
PSP;2020;8;VL0006;DFN;GTR;SLP;40D50;GNS_SLP_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;32;32;2375.52;214.08;2375.52;214.08;219;16257.465;1465.11;1;Y
PSP;2020;1;VL0612;DFN;GTR;SLP;40D50;GNS_SLP_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;65;66;4965.66;633.58;5078.85;641.96;753;56948.535;6984.64;7;N
PSP;2020;1;VL1218;DFN;GTR;SLP;40D50;GNS_SLP_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;45;45;4524.66;569.95;4524.66;569.95;545;52217.34;6040.13;3;Y
PSP;2014;2;VL1824;DFN;GTR;SLP;40D50;GNS_SLP_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;170;169;13685.7;2534.87;13615.875;2525.88;1554;121865.94;22810;13;N
PSP;2014;3;VL2440;DFN;GTR;SLP;40D50;GNS_SLP_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;74;74;4396.77;586.09;4396.77;586.09;974;46166.085;7228.55;12;N
PSP;2014;1;VL0006;DFN;GTR;SLP;40D50;GNS_SLP_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;382;381;23921.31;4308.3;23866.185;4300.13;3342;217898.1;36344.1;26;N
PSP;2014;4;VL0612;DFN;GTR;SLP;40D50;GNS_SLP_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;23;23;1517.775;188.12;1517.775;188.12;225;14647.08;1821.8;12;N
PSP;2014;1;VL1218;DFN;GTR;SLP;50D100;GNS_SLP_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;20;20;1374.45;127.92;1374.45;127.92;143;9788.73;912.57;2;Y
PSP;2014;5;VL1824;DFN;GTR;SLP;50D100;GNS_SLP_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;493;488;32411.295;4493.78;32043.795;4444.73;3863;265224.015;36004.71;34;N
PSP;2014;1;VL2440;DFN;GTR;SLP;50D100;GNS_SLP_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;4;6;351.33;32.66;577.71;49.42;92;8080.59;751.18;2;Y
PSP;2014;6;VL0006;DFN;GTR;SLP;50D100;GNS_SLP_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;48;48;5940.27;631.99;5940.27;631.99;549;69369.3;7317.97;4;N
