Sampling_type;Flag_country;Year;Trip_code;Harbour;Number_of_sets_hauls_on_trip;Days_at_sea;Sampling.method;Aggregation_level;Station_number;Duration_of_fishing_operation;Initial_latitude;Initial_longitude;Final_latitude;Final_longitude;Depth_of_fishing_operation;Water_depth;Catch_registration;Species_registration;Date;Area;Fishing_activity_category_National;Fishing_activity_category_European_lvl_6;Species;Catch_category;Weight;Subsample_weight;Sex;Maturity_method;Maturity_scale;Maturity_Stage;Ageing.method;Age;Length_code;Length_class;Number_at_length;Commercial_size_category_scale;Commercial_size_category;fish_ID;Individual_weight
S;ITA;2016;152_18_2016;ITMOL;4;1;SelfSampling;TRUE;999;1080;40.87;18.89417;40.91417;18.86433;43;NA;Lan;All;06/12/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;12400;6200;N;Macr;Medits scale;;OWR;NA;scm;110;43;ITA;2;NA;9.294719061
S;ITA;2016;152_18_2016;ITMOL;4;1;SelfSampling;TRUE;999;1080;40.87;18.89417;40.91417;18.86433;43;NA;Lan;All;06/12/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;12400;6200;F;Macr;Medits scale;2a;OWR;NA;scm;110;12;ITA;2;NA;12.20485608
S;ITA;2016;152_18_2016;ITMOL;4;1;SelfSampling;TRUE;999;1080;40.87;18.89417;40.91417;18.86433;43;NA;Lan;All;06/12/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;12400;6200;M;Macr;Medits scale;2a;OWR;NA;scm;110;2;ITA;2;NA;7.65255895
S;ITA;2016;152_18_2016;ITMOL;4;1;SelfSampling;TRUE;999;1080;40.87;18.89417;40.91417;18.86433;43;NA;Lan;All;06/12/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;12400;6200;M;Macr;Medits scale;2c;OWR;NA;scm;110;3;ITA;2;NA;16.15623042
S;ITA;2016;152_18_2016;ITMOL;4;1;SelfSampling;TRUE;999;1080;40.87;18.89417;40.91417;18.86433;43;NA;Lan;All;06/12/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;12400;6200;N;Macr;Medits scale;;OWR;NA;scm;115;33;ITA;2;NA;24.11495734
S;ITA;2016;152_18_2016;ITMOL;4;1;SelfSampling;TRUE;999;1080;40.87;18.89417;40.91417;18.86433;43;NA;Lan;All;06/12/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;12400;6200;F;Macr;Medits scale;2a;OWR;NA;scm;115;9;ITA;2;NA;16.03034576
S;ITA;2016;152_18_2016;ITMOL;4;1;SelfSampling;TRUE;999;1080;40.87;18.89417;40.91417;18.86433;43;NA;Lan;All;06/12/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;12400;6200;F;Macr;Medits scale;2b;OWR;NA;scm;115;2;ITA;2;NA;17.47992709
S;ITA;2016;152_18_2016;ITMOL;4;1;SelfSampling;TRUE;999;1080;40.87;18.89417;40.91417;18.86433;43;NA;Lan;All;06/12/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;12400;6200;M;Macr;Medits scale;2b;OWR;NA;scm;115;1;ITA;2;NA;9.959506034
S;ITA;2016;152_18_2016;ITMOL;4;1;SelfSampling;TRUE;999;1080;40.87;18.89417;40.91417;18.86433;43;NA;Lan;All;06/12/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;12400;6200;M;Macr;Medits scale;2c;OWR;NA;scm;115;4;ITA;2;NA;15.67382922
S;ITA;2016;152_18_2016;ITMOL;4;1;SelfSampling;TRUE;999;1080;40.87;18.89417;40.91417;18.86433;43;NA;Lan;All;06/12/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;12400;6200;N;Macr;Medits scale;;OWR;NA;scm;120;32;ITA;2;NA;15.0284097
S;ITA;2016;152_18_2016;ITMOL;4;1;SelfSampling;TRUE;999;1080;40.87;18.89417;40.91417;18.86433;43;NA;Lan;All;06/12/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;12400;6200;F;Macr;Medits scale;2b;OWR;NA;scm;120;14;ITA;2;NA;17.28735517
S;ITA;2016;152_18_2016;ITMOL;4;1;SelfSampling;TRUE;999;1080;40.87;18.89417;40.91417;18.86433;43;NA;Lan;All;06/12/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;12400;6200;M;Macr;Medits scale;2b;OWR;NA;scm;120;1;ITA;2;NA;28.46937709
S;ITA;2016;152_18_2016;ITMOL;4;1;SelfSampling;TRUE;999;1080;40.87;18.89417;40.91417;18.86433;43;NA;Lan;All;06/12/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;12400;6200;N;Macr;Medits scale;;OWR;NA;scm;125;29;ITA;2;NA;13.47889369
S;ITA;2016;152_18_2016;ITMOL;4;1;SelfSampling;TRUE;999;1080;40.87;18.89417;40.91417;18.86433;43;NA;Lan;All;06/12/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;12400;6200;F;Macr;Medits scale;2b;OWR;NA;scm;125;14;ITA;2;NA;20.17995741
S;ITA;2016;152_18_2016;ITMOL;4;1;SelfSampling;TRUE;999;1080;40.87;18.89417;40.91417;18.86433;43;NA;Lan;All;06/12/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;12400;6200;M;Macr;Medits scale;2b;OWR;NA;scm;125;1;ITA;2;NA;22.88942807
S;ITA;2016;152_18_2016;ITMOL;4;1;SelfSampling;TRUE;999;1080;40.87;18.89417;40.91417;18.86433;43;NA;Lan;All;06/12/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;12400;6200;N;Macr;Medits scale;;OWR;NA;scm;130;10;ITA;2;NA;29.98597258
S;ITA;2016;152_18_2016;ITMOL;4;1;SelfSampling;TRUE;999;1080;40.87;18.89417;40.91417;18.86433;43;NA;Lan;All;06/12/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;12400;6200;F;Macr;Medits scale;2b;OWR;NA;scm;130;13;ITA;2;NA;27.33212145
S;ITA;2016;152_18_2016;ITMOL;4;1;SelfSampling;TRUE;999;1080;40.87;18.89417;40.91417;18.86433;43;NA;Lan;All;06/12/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;12400;6200;M;Macr;Medits scale;2b;OWR;NA;scm;130;2;ITA;2;NA;17.86755677
S;ITA;2016;152_18_2016;ITMOL;4;1;SelfSampling;TRUE;999;1080;40.87;18.89417;40.91417;18.86433;43;NA;Lan;All;06/12/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;12400;6200;F;Macr;Medits scale;2b;OWR;NA;scm;135;14;ITA;2;NA;36.73886903
S;ITA;2016;152_18_2016;ITMOL;4;1;SelfSampling;TRUE;999;1080;40.87;18.89417;40.91417;18.86433;43;NA;Lan;All;06/12/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;12400;6200;M;Macr;Medits scale;2b;OWR;NA;scm;135;2;ITA;2;NA;22.12942365
S;ITA;2016;152_18_2016;ITMOL;4;1;SelfSampling;TRUE;999;1080;40.87;18.89417;40.91417;18.86433;43;NA;Lan;All;06/12/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;12400;6200;M;Macr;Medits scale;2c;OWR;NA;scm;135;2;ITA;2;NA;29.05470693
S;ITA;2016;152_18_2016;ITMOL;4;1;SelfSampling;TRUE;999;1080;40.87;18.89417;40.91417;18.86433;43;NA;Lan;All;06/12/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;12400;6200;F;Macr;Medits scale;2b;OWR;NA;scm;140;9;ITA;2;NA;33.88941778
S;ITA;2016;152_18_2016;ITMOL;4;1;SelfSampling;TRUE;999;1080;40.87;18.89417;40.91417;18.86433;43;NA;Lan;All;06/12/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;12400;6200;M;Macr;Medits scale;2b;OWR;NA;scm;140;1;ITA;2;NA;23.28753888
S;ITA;2016;152_18_2016;ITMOL;4;1;SelfSampling;TRUE;999;1080;40.87;18.89417;40.91417;18.86433;43;NA;Lan;All;06/12/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;12400;6200;M;Macr;Medits scale;2c;OWR;NA;scm;140;2;ITA;2;NA;19.14449377
S;ITA;2016;152_18_2016;ITMOL;4;1;SelfSampling;TRUE;999;1080;40.87;18.89417;40.91417;18.86433;43;NA;Lan;All;06/12/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;12400;6200;F;Macr;Medits scale;2b;OWR;NA;scm;145;1;ITA;2;NA;30.41820381
S;ITA;2016;152_18_2016;ITMOL;4;1;SelfSampling;TRUE;999;1080;40.87;18.89417;40.91417;18.86433;43;NA;Lan;All;06/12/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;12400;6200;M;Macr;Medits scale;2c;OWR;NA;scm;145;1;ITA;2;NA;31.07737576
S;ITA;2016;152_18_2016;ITMOL;4;1;SelfSampling;TRUE;999;1080;40.87;18.89417;40.91417;18.86433;43;NA;Lan;All;06/12/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;12400;6200;F;Macr;Medits scale;2b;OWR;NA;scm;150;1;ITA;2;NA;33.89779139
S;ITA;2016;153_18_2016;ITMOL;7;1;Observer;TRUE;999;1350;41.4385;18.76383;41.4895;18.7575;77;NA;All;All;13/10/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Dis;4300;2150;I;Macr;Medits scale;0;OWR;NA;scm;75;2;ITA;S;NA;4.919988307
S;ITA;2016;153_18_2016;ITMOL;7;1;Observer;TRUE;999;1350;41.4385;18.76383;41.4895;18.7575;77;NA;All;All;13/10/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Dis;4300;2150;I;Macr;Medits scale;0;OWR;NA;scm;80;10;ITA;S;NA;2.685762169
S;ITA;2016;153_18_2016;ITMOL;7;1;Observer;TRUE;999;1350;41.4385;18.76383;41.4895;18.7575;77;NA;All;All;13/10/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Dis;4300;2150;I;Macr;Medits scale;0;OWR;NA;scm;85;32;ITA;S;NA;3.614029351
S;ITA;2016;153_18_2016;ITMOL;7;1;Observer;TRUE;999;1350;41.4385;18.76383;41.4895;18.7575;77;NA;All;All;13/10/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Dis;4300;2150;N;Macr;Medits scale;;OWR;NA;scm;90;25;ITA;S;NA;9.983445852
S;ITA;2016;153_18_2016;ITMOL;7;1;Observer;TRUE;999;1350;41.4385;18.76383;41.4895;18.7575;77;NA;All;All;13/10/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Dis;4300;2150;F;Macr;Medits scale;1;OWR;NA;scm;90;3;ITA;S;NA;9.469639422
S;ITA;2016;153_18_2016;ITMOL;7;1;Observer;TRUE;999;1350;41.4385;18.76383;41.4895;18.7575;77;NA;All;All;13/10/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Dis;4300;2150;M;Macr;Medits scale;1;OWR;NA;scm;90;12;ITA;S;NA;12.03149021
S;ITA;2016;153_18_2016;ITMOL;7;1;Observer;TRUE;999;1350;41.4385;18.76383;41.4895;18.7575;77;NA;All;All;13/10/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Dis;4300;2150;N;Macr;Medits scale;;OWR;NA;scm;95;33;ITA;S;NA;11.21198067
S;ITA;2016;153_18_2016;ITMOL;7;1;Observer;TRUE;999;1350;41.4385;18.76383;41.4895;18.7575;77;NA;All;All;13/10/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Dis;4300;2150;F;Macr;Medits scale;1;OWR;NA;scm;95;3;ITA;S;NA;8.764588069
S;ITA;2016;153_18_2016;ITMOL;7;1;Observer;TRUE;999;1350;41.4385;18.76383;41.4895;18.7575;77;NA;All;All;13/10/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Dis;4300;2150;M;Macr;Medits scale;1;OWR;NA;scm;95;12;ITA;S;NA;12.08369551
S;ITA;2016;153_18_2016;ITMOL;7;1;Observer;TRUE;999;1350;41.4385;18.76383;41.4895;18.7575;77;NA;All;All;13/10/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Dis;4300;2150;N;Macr;Medits scale;;OWR;NA;scm;100;17;ITA;S;NA;10.29050783
S;ITA;2016;153_18_2016;ITMOL;7;1;Observer;TRUE;999;1350;41.4385;18.76383;41.4895;18.7575;77;NA;All;All;13/10/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Dis;4300;2150;F;Macr;Medits scale;1;OWR;NA;scm;100;3;ITA;S;NA;10.01325419
S;ITA;2016;153_18_2016;ITMOL;7;1;Observer;TRUE;999;1350;41.4385;18.76383;41.4895;18.7575;77;NA;All;All;13/10/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Dis;4300;2150;M;Macr;Medits scale;1;OWR;NA;scm;100;7;ITA;S;NA;7.852033166
S;ITA;2016;153_18_2016;ITMOL;7;1;Observer;TRUE;999;1350;41.4385;18.76383;41.4895;18.7575;77;NA;All;All;13/10/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Dis;4300;2150;M;Macr;Medits scale;2a;OWR;NA;scm;100;5;ITA;S;NA;7.513179029
S;ITA;2016;153_18_2016;ITMOL;7;1;Observer;TRUE;999;1350;41.4385;18.76383;41.4895;18.7575;77;NA;All;All;13/10/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Dis;4300;2150;N;Macr;Medits scale;;OWR;NA;scm;105;11;ITA;S;NA;14.83161186
S;ITA;2016;153_18_2016;ITMOL;7;1;Observer;TRUE;999;1350;41.4385;18.76383;41.4895;18.7575;77;NA;All;All;13/10/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Dis;4300;2150;F;Macr;Medits scale;2a;OWR;NA;scm;105;4;ITA;S;NA;13.93813799
S;ITA;2016;153_18_2016;ITMOL;7;1;Observer;TRUE;999;1350;41.4385;18.76383;41.4895;18.7575;77;NA;All;All;13/10/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Dis;4300;2150;M;Macr;Medits scale;2a;OWR;NA;scm;105;11;ITA;S;NA;12.36221333
S;ITA;2016;153_18_2016;ITMOL;7;1;Observer;TRUE;999;1350;41.4385;18.76383;41.4895;18.7575;77;NA;All;All;13/10/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Dis;4300;2150;F;Macr;Medits scale;2a;OWR;NA;scm;110;6;ITA;S;NA;15.40323644
S;ITA;2016;153_18_2016;ITMOL;7;1;Observer;TRUE;999;1350;41.4385;18.76383;41.4895;18.7575;77;NA;All;All;13/10/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Dis;4300;2150;M;Macr;Medits scale;2a;OWR;NA;scm;110;4;ITA;S;NA;18.62279125
S;ITA;2016;153_18_2016;ITMOL;7;1;Observer;TRUE;999;1350;41.4385;18.76383;41.4895;18.7575;77;NA;All;All;13/10/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Dis;4300;2150;M;Macr;Medits scale;2b;OWR;NA;scm;110;5;ITA;S;NA;25.96520714
S;ITA;2016;153_18_2016;ITMOL;7;1;Observer;TRUE;999;1350;41.4385;18.76383;41.4895;18.7575;77;NA;All;All;13/10/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Dis;4300;2150;F;Macr;Medits scale;2a;OWR;NA;scm;115;1;ITA;S;NA;22.51054424
S;ITA;2016;153_18_2016;ITMOL;7;1;Observer;TRUE;999;1350;41.4385;18.76383;41.4895;18.7575;77;NA;All;All;13/10/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Dis;4300;2150;M;Macr;Medits scale;2b;OWR;NA;scm;115;7;ITA;S;NA;17.10564011
S;ITA;2016;153_18_2016;ITMOL;7;1;Observer;TRUE;999;1350;41.4385;18.76383;41.4895;18.7575;77;NA;All;All;13/10/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Dis;4300;2150;F;Macr;Medits scale;4b;OWR;NA;scm;115;1;ITA;S;NA;13.58703509
S;ITA;2016;153_18_2016;ITMOL;7;1;Observer;TRUE;999;1350;41.4385;18.76383;41.4895;18.7575;77;NA;All;All;13/10/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Dis;4300;2150;F;Macr;Medits scale;2b;OWR;NA;scm;120;1;ITA;S;NA;16.20564413
S;ITA;2016;153_18_2016;ITMOL;7;1;Observer;TRUE;999;1350;41.4385;18.76383;41.4895;18.7575;77;NA;All;All;13/10/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Dis;4300;2150;F;Macr;Medits scale;2b;OWR;NA;scm;125;3;ITA;S;NA;17.05253846
S;ITA;2016;153_18_2016;ITMOL;7;1;Observer;TRUE;999;1350;41.4385;18.76383;41.4895;18.7575;77;NA;All;All;13/10/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Dis;4300;2150;M;Macr;Medits scale;2b;OWR;NA;scm;125;4;ITA;S;NA;23.60210288
S;ITA;2016;153_18_2016;ITMOL;7;1;Observer;TRUE;999;1350;41.4385;18.76383;41.4895;18.7575;77;NA;All;All;13/10/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Dis;4300;2150;F;Macr;Medits scale;2b;OWR;NA;scm;130;2;ITA;S;NA;22.7462544
S;ITA;2016;155_18_2016;ITBDS;4;1;Observer;TRUE;999;495;41.0445;17.85367;41.06217;17.796;73;NA;All;All;10/11/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;19600;4900;F;Macr;Medits scale;2b;OWR;NA;scm;135;1;ITA;1;NA;21.11817023
S;ITA;2016;155_18_2016;ITBDS;4;1;Observer;TRUE;999;495;41.0445;17.85367;41.06217;17.796;73;NA;All;All;10/11/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;19600;4900;F;Macr;Medits scale;2b;OWR;NA;scm;140;5;ITA;1;NA;23.81017129
S;ITA;2016;155_18_2016;ITBDS;4;1;Observer;TRUE;999;495;41.0445;17.85367;41.06217;17.796;73;NA;All;All;10/11/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;19600;4900;M;Macr;Medits scale;2b;OWR;NA;scm;140;1;ITA;1;NA;41.54009436
S;ITA;2016;155_18_2016;ITBDS;4;1;Observer;TRUE;999;495;41.0445;17.85367;41.06217;17.796;73;NA;All;All;10/11/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;19600;4900;M;Macr;Medits scale;2c;OWR;NA;scm;140;5;ITA;1;NA;31.61543338
S;ITA;2016;155_18_2016;ITBDS;4;1;Observer;TRUE;999;495;41.0445;17.85367;41.06217;17.796;73;NA;All;All;10/11/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;19600;4900;F;Macr;Medits scale;2b;OWR;NA;scm;145;5;ITA;1;NA;30.86068078
S;ITA;2016;155_18_2016;ITBDS;4;1;Observer;TRUE;999;495;41.0445;17.85367;41.06217;17.796;73;NA;All;All;10/11/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;19600;4900;M;Macr;Medits scale;2b;OWR;NA;scm;145;2;ITA;1;NA;26.15815103
S;ITA;2016;155_18_2016;ITBDS;4;1;Observer;TRUE;999;495;41.0445;17.85367;41.06217;17.796;73;NA;All;All;10/11/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;19600;4900;M;Macr;Medits scale;2c;OWR;NA;scm;145;4;ITA;1;NA;23.30258506
S;ITA;2016;155_18_2016;ITBDS;4;1;Observer;TRUE;999;495;41.0445;17.85367;41.06217;17.796;73;NA;All;All;10/11/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;19600;4900;F;Macr;Medits scale;2b;OWR;NA;scm;150;15;ITA;1;NA;33.36311815
S;ITA;2016;155_18_2016;ITBDS;4;1;Observer;TRUE;999;495;41.0445;17.85367;41.06217;17.796;73;NA;All;All;10/11/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;19600;4900;M;Macr;Medits scale;2c;OWR;NA;scm;150;6;ITA;1;NA;16.06758272
S;ITA;2016;155_18_2016;ITBDS;4;1;Observer;TRUE;999;495;41.0445;17.85367;41.06217;17.796;73;NA;All;All;10/11/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;19600;4900;F;Macr;Medits scale;2b;OWR;NA;scm;155;12;ITA;1;NA;55.17056319
S;ITA;2016;155_18_2016;ITBDS;4;1;Observer;TRUE;999;495;41.0445;17.85367;41.06217;17.796;73;NA;All;All;10/11/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;19600;4900;M;Macr;Medits scale;2c;OWR;NA;scm;155;2;ITA;1;NA;43.54580276
S;ITA;2016;155_18_2016;ITBDS;4;1;Observer;TRUE;999;495;41.0445;17.85367;41.06217;17.796;73;NA;All;All;10/11/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;19600;4900;F;Macr;Medits scale;2b;OWR;NA;scm;160;19;ITA;1;NA;69.16335112
S;ITA;2016;155_18_2016;ITBDS;4;1;Observer;TRUE;999;495;41.0445;17.85367;41.06217;17.796;73;NA;All;All;10/11/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;19600;4900;M;Macr;Medits scale;2c;OWR;NA;scm;160;1;ITA;1;NA;50.666269
S;ITA;2016;155_18_2016;ITBDS;4;1;Observer;TRUE;999;495;41.0445;17.85367;41.06217;17.796;73;NA;All;All;10/11/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;19600;4900;F;Macr;Medits scale;2b;OWR;NA;scm;165;10;ITA;1;NA;26.64300856
S;ITA;2016;155_18_2016;ITBDS;4;1;Observer;TRUE;999;495;41.0445;17.85367;41.06217;17.796;73;NA;All;All;10/11/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;19600;4900;F;Macr;Medits scale;4b;OWR;NA;scm;165;2;ITA;1;NA;46.0675581
S;ITA;2016;155_18_2016;ITBDS;4;1;Observer;TRUE;999;495;41.0445;17.85367;41.06217;17.796;73;NA;All;All;10/11/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;19600;4900;F;Macr;Medits scale;2b;OWR;NA;scm;170;7;ITA;1;NA;30.28014027
S;ITA;2016;155_18_2016;ITBDS;4;1;Observer;TRUE;999;495;41.0445;17.85367;41.06217;17.796;73;NA;All;All;10/11/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;19600;4900;F;Macr;Medits scale;2b;OWR;NA;scm;175;3;ITA;1;NA;56.04763485
S;ITA;2016;155_18_2016;ITBDS;4;1;Observer;TRUE;999;495;41.0445;17.85367;41.06217;17.796;73;NA;All;All;10/11/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;19600;4900;F;Macr;Medits scale;2b;OWR;NA;scm;180;1;ITA;1;NA;62.76377199
S;ITA;2016;155_18_2016;ITBDS;4;1;Observer;TRUE;999;495;41.0445;17.85367;41.06217;17.796;73;NA;All;All;10/11/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;19600;4900;F;Macr;Medits scale;2b;OWR;NA;scm;185;2;ITA;1;NA;93.29297869
S;ITA;2016;155_18_2016;ITBDS;4;1;Observer;TRUE;999;495;41.0445;17.85367;41.06217;17.796;73;NA;All;All;10/11/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;19600;4900;F;Macr;Medits scale;2b;OWR;NA;scm;190;3;ITA;1;NA;94.21177465
S;ITA;2016;155_18_2016;ITBDS;4;1;Observer;TRUE;999;495;41.0445;17.85367;41.06217;17.796;73;NA;All;All;10/11/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;19600;4900;F;Macr;Medits scale;2b;OWR;4;scm;210;1;ITA;1;NA;82.48389193
S;ITA;2016;155_18_2016;ITBDS;4;1;Observer;TRUE;999;495;41.0445;17.85367;41.06217;17.796;73;NA;All;All;10/11/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;13200;4400;M;Macr;Medits scale;2a;OWR;NA;scm;105;2;ITA;2;NA;24.6430736
S;ITA;2016;155_18_2016;ITBDS;4;1;Observer;TRUE;999;495;41.0445;17.85367;41.06217;17.796;73;NA;All;All;10/11/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;13200;4400;F;Macr;Medits scale;2a;OWR;NA;scm;110;1;ITA;2;NA;13.73742464
S;ITA;2016;155_18_2016;ITBDS;4;1;Observer;TRUE;999;495;41.0445;17.85367;41.06217;17.796;73;NA;All;All;10/11/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;13200;4400;F;Macr;Medits scale;2a;OWR;NA;scm;115;3;ITA;2;NA;19.22588676
S;ITA;2016;155_18_2016;ITBDS;4;1;Observer;TRUE;999;495;41.0445;17.85367;41.06217;17.796;73;NA;All;All;10/11/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;13200;4400;M;Macr;Medits scale;2a;OWR;NA;scm;115;1;ITA;2;NA;19.45932807
S;ITA;2016;155_18_2016;ITBDS;4;1;Observer;TRUE;999;495;41.0445;17.85367;41.06217;17.796;73;NA;All;All;10/11/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;13200;4400;M;Macr;Medits scale;2b;OWR;NA;scm;115;1;ITA;2;NA;15.48106008
S;ITA;2016;155_18_2016;ITBDS;4;1;Observer;TRUE;999;495;41.0445;17.85367;41.06217;17.796;73;NA;All;All;10/11/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;13200;4400;F;Macr;Medits scale;2a;OWR;NA;scm;120;4;ITA;2;NA;23.68101526
S;ITA;2016;155_18_2016;ITBDS;4;1;Observer;TRUE;999;495;41.0445;17.85367;41.06217;17.796;73;NA;All;All;10/11/2016;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;13200;4400;M;Macr;Medits scale;2b;OWR;NA;scm;120;5;ITA;2;NA;15.51131306
